stock_code,stock_name,total_share,float_share,total_market_value,float_market_value,industry,listing_date,source,download_date
603115,海星股份,241890400.0,241890400.0,23199708264.0,23199708264.0,元件,20190809,stock_individual_info_em,20260608
603116,红蜻蜓,576200800.0,576200800.0,3970023512.0,3970023512.0,服装家纺,20150629,stock_individual_info_em,20260608
603117,万林物流,599197742.0,599197742.0,2426750855.1,2426750855.1,物流,20150629,stock_individual_info_em,20260608
603120,肯特催化,90400000.0,37900000.0,4341912000.0,1820337000.0,化学制品,20250416,stock_individual_info_em,20260608
603121,华培动力,338533715.0,338533715.0,5281125954.0,5281125954.0,汽车零部件,20190111,stock_individual_info_em,20260608
603122,合富中国,398052633.0,398052633.0,4816436859.3,4816436859.3,医疗服务,20220216,stock_individual_info_em,20260608
603124,江南新材,145745199.0,77608810.0,22036674088.8,11734452072.0,金属新材料,20250320,stock_individual_info_em,20260608
603125,常青科技,404836375.0,404836375.0,9416494082.5,9416494082.5,化学制品,20230410,stock_individual_info_em,20260608
603126,中材节能,610500000.0,610500000.0,4529910000.0,4529910000.0,环保设备Ⅱ,20140731,stock_individual_info_em,20260608
603130,云中马,137514200.0,137514200.0,6098754770.0,6098754770.0,纺织制造,20221118,stock_individual_info_em,20260608
603131,上海沪工,336907220.0,336907220.0,6290057797.400001,6290057797.400001,通用设备,20160607,stock_individual_info_em,20260608
603135,中重科技,634257080.0,629538080.0,9786586744.4,9713772574.4,专用设备,20230410,stock_individual_info_em,20260608
603136,天目湖,270126710.0,270126710.0,2447347992.6,2447347992.6,旅游及景区,20170927,stock_individual_info_em,20260608
603138,海量数据,293872710.0,288342850.0,5036978249.400001,4942196449.0,IT服务Ⅱ,20170306,stock_individual_info_em,20260608
603153,上海建科,409861106.0,403780169.0,5664280484.92,5580241935.58,工程咨询服务Ⅱ,20230313,stock_individual_info_em,20260608
603206,嘉环科技,305199988.0,305199988.0,5188399796.0,5188399796.0,通信服务,20220506,stock_individual_info_em,20260608
603207,小方制药,160673262.0,54400000.0,3549272357.58,1201696000.0,化学制药,20240826,stock_individual_info_em,20260608
603209,兴通股份,325000000.0,321491597.0,4179500000.0,4134381937.4199996,航运港口,20220324,stock_individual_info_em,20260608
603210,泰鸿万立,340400000.0,232677500.0,4932396000.0,3371496975.0,汽车零部件,20250409,stock_individual_info_em,20260608
603211,晋拓股份,271808000.0,271808000.0,7790017280.0,7790017280.0,汽车零部件,20220725,stock_individual_info_em,20260608
603213,镇洋发展,441972355.0,441972355.0,6209711587.75,6209711587.75,化学原料,20211111,stock_individual_info_em,20260608
603215,比依股份,215306249.0,187228380.0,3227440672.51,2806553416.2,小家电,20220218,stock_individual_info_em,20260608
603222,济民健康,525090615.0,525090615.0,4452768415.2,4452768415.2,医疗器械,20150217,stock_individual_info_em,20260608
603223,恒通股份,705822193.0,705822193.0,6430040178.23,6430040178.23,炼化及贸易,20150630,stock_individual_info_em,20260608
603232,格尔软件,234082195.0,231299995.0,4058985261.3,4010741913.3,软件开发,20170421,stock_individual_info_em,20260608
603237,五芳斋,197072537.0,189806926.0,3072360851.83,2959089976.34,食品加工,20220831,stock_individual_info_em,20260608
603239,浙江仙通,270720000.0,270720000.0,4959590400.0,4959590400.0,汽车零部件,20161230,stock_individual_info_em,20260608
603257,中国瑞林,120000000.0,24900000.0,7598400000.0,1576668000.0,工程咨询服务Ⅱ,20250408,stock_individual_info_em,20260608
603258,电魂网络,242764750.0,241341350.0,3301600600.0,3282242360.0,游戏Ⅱ,20161026,stock_individual_info_em,20260608
603266,天龙股份,198886750.0,198886750.0,3633660922.5,3633660922.5,汽车零部件,20170110,stock_individual_info_em,20260608
603270,金帝股份,219106667.0,70716667.0,6553480409.97,2115135509.97,通用设备,20230901,stock_individual_info_em,20260608
603271,永杰新材,198135000.0,94575996.0,8486122050.0,4050689908.68,工业金属,20250311,stock_individual_info_em,20260608
603273,天元智能,214313400.0,56058400.0,3092542362.0,808922712.0,工程机械,20231023,stock_individual_info_em,20260608
603275,众辰科技,148771851.0,41535963.0,6019309091.46,1680545062.98,自动化设备,20230823,stock_individual_info_em,20260608
603278,大业股份,341759392.0,341759392.0,4832477802.88,4832477802.88,通用设备,20171113,stock_individual_info_em,20260608
603344,星德胜,194530980.0,54030980.0,5703648333.6,1584188333.6,电机Ⅱ,20240320,stock_individual_info_em,20260608
603348,文灿股份,314477192.0,314477192.0,4827224897.2,4827224897.2,汽车零部件,20180426,stock_individual_info_em,20260608
603350,安乃达,116494000.0,44124500.0,3539087720.0,1340502310.0,电机Ⅱ,20240703,stock_individual_info_em,20260608
603357,设计总院,560543253.0,560543253.0,3783666957.75,3783666957.75,工程咨询服务Ⅱ,20170801,stock_individual_info_em,20260608
603367,辰欣药业,452754129.0,452754129.0,5989937126.67,5989937126.67,化学制药,20170929,stock_individual_info_em,20260608
603368,柳药集团,397211355.0,397211355.0,6403047042.6,6403047042.6,医药商业,20141204,stock_individual_info_em,20260608
603373,DR安邦护,150537635.0,63602151.0,5190537654.799999,2193002166.48,专业服务,20231220,stock_individual_info_em,20260608
603375,盛景微,100666667.0,63780929.0,4401146681.24,2788502215.88,半导体,20240124,stock_individual_info_em,20260608
603380,易德龙,160441200.0,160441200.0,5621859648.0,5621859648.0,消费电子,20170622,stock_individual_info_em,20260608
603381,永臻股份,237256326.0,142137686.0,4114024692.84,2464667475.24,光伏设备,20240626,stock_individual_info_em,20260608
603382,海阳科技,181251368.0,36250320.0,3679402770.4,735881496.0,化学纤维,20250612,stock_individual_info_em,20260608
603386,骏亚科技,326322560.0,326322560.0,5785698988.8,5785698988.8,元件,20170912,stock_individual_info_em,20260608
603390,通达电气,351651984.0,350513953.0,4128394292.16,4115033808.2200003,汽车零部件,20191125,stock_individual_info_em,20260608
603396,金辰股份,138527478.0,138527478.0,4020067411.56,4020067411.56,光伏设备,20171018,stock_individual_info_em,20260608
603399,永杉锂业,512290649.0,512290649.0,8724309752.470001,8724309752.470001,能源金属,20120824,stock_individual_info_em,20260608
603400,华之杰,100000000.0,20000000.0,6249000000.0,1249800000.0,通用设备,20250620,stock_individual_info_em,20260608
603409,汇通控股,126030000.0,36164308.0,4804263600.0,1378583420.9599998,汽车零部件,20250304,stock_individual_info_em,20260608
603416,信捷电气,157138633.0,139245000.0,9227180529.76,8176466400.0,自动化设备,20161221,stock_individual_info_em,20260608
603586,金麒麟,196052780.0,196052780.0,3476015789.4,3476015789.4,汽车零部件,20170406,stock_individual_info_em,20260608
603590,康辰药业,159010477.0,158223477.0,4689218966.73,4666010336.73,生物制品,20180827,stock_individual_info_em,20260608
603598,引力传媒,269682900.0,269382900.0,5595920175.0,5589695175.0,广告营销,20150527,stock_individual_info_em,20260608
603600,永艺股份,330433170.0,300038034.0,3241549397.7000003,2943373113.54,家居用品,20150123,stock_individual_info_em,20260608
603601,再升科技,1142340971.0,1142340971.0,17843365967.02,17843365967.02,专业工程,20150122,stock_individual_info_em,20260608
603602,纵横通信,231057494.0,231057494.0,2985262822.48,2985262822.48,广告营销,20170810,stock_individual_info_em,20260608
603607,京华激光,178516800.0,178516800.0,3854177712.0,3854177712.0,包装印刷,20171025,stock_individual_info_em,20260608
603610,麒盛科技,352991621.0,352991621.0,6173823451.289999,6173823451.289999,家居用品,20191029,stock_individual_info_em,20260608
603611,诺力股份,257600791.0,257600791.0,4688334396.2,4688334396.2,工程机械,20150128,stock_individual_info_em,20260608
603615,茶花股份,241820000.0,241820000.0,4374523800.0,4374523800.0,家居用品,20170213,stock_individual_info_em,20260608
603617,君禾股份,389811337.0,386726337.0,2759864265.96,2738022465.96,通用设备,20170703,stock_individual_info_em,20260608
603618,杭电股份,691375616.0,691375616.0,27274768051.2,27274768051.2,电网设备,20150217,stock_individual_info_em,20260608
603626,科森科技,554879690.0,554879690.0,13394795716.6,13394795716.6,消费电子,20170209,stock_individual_info_em,20260608
603628,清源股份,273104891.0,272172191.0,2769283594.7400002,2759826016.7400002,光伏设备,20170112,stock_individual_info_em,20260608
603629,利通电子,262320000.0,258031000.0,42585028800.0,41888752540.0,消费电子,20181224,stock_individual_info_em,20260608
603630,拉芳家化,225204580.0,225204580.0,2927659540.0,2927659540.0,化妆品,20170313,stock_individual_info_em,20260608
603633,徕木股份,426810818.0,426810818.0,3499848707.6,3499848707.6,消费电子,20161117,stock_individual_info_em,20260608
603648,畅联股份,362412800.0,362412800.0,3174736128.0,3174736128.0,物流,20170913,stock_individual_info_em,20260608
603655,朗博科技,106000000.0,106000000.0,3625200000.0000005,3625200000.0000005,汽车零部件,20171229,stock_individual_info_em,20260608
603656,泰禾智能,182945358.0,182945358.0,3399124751.64,3399124751.64,专用设备,20170321,stock_individual_info_em,20260608
603739,蔚蓝生物,253028866.0,253028866.0,3137557938.4,3137557938.4,化学制品,20190116,stock_individual_info_em,20260608
603757,XD大元泵,186547259.0,186547259.0,9709784830.949999,9709784830.949999,通用设备,20170711,stock_individual_info_em,20260608
603759,海天股份,461760000.0,461760000.0,3541699200.0,3541699200.0,环境治理,20210326,stock_individual_info_em,20260608
603767,中马传动,308631500.0,308631500.0,5317720745.0,5317720745.0,汽车零部件,20170613,stock_individual_info_em,20260608
603768,常青股份,237955857.0,237955857.0,2605616634.1499996,2605616634.1499996,汽车零部件,20170324,stock_individual_info_em,20260608
603776,永安行,280760572.0,280760572.0,5457985519.68,5457985519.68,摩托车及其他,20170817,stock_individual_info_em,20260608
603777,来伊份,334424166.0,334424166.0,5507966014.0199995,5507966014.0199995,休闲食品,20161012,stock_individual_info_em,20260608
603779,威龙股份,332082754.0,332082754.0,2716436927.72,2716436927.72,非白酒,20160516,stock_individual_info_em,20260608
603787,新日股份,230143790.0,230143790.0,2283026396.8,2283026396.8,摩托车及其他,20170427,stock_individual_info_em,20260608
603788,宁波高发,223065068.0,223065068.0,3352667972.04,3352667972.04,汽车零部件,20150120,stock_individual_info_em,20260608
603790,雅运股份,191360000.0,191360000.0,4929433600.0,4929433600.0,化学制品,20180912,stock_individual_info_em,20260608
603800,洪田股份,208000000.0,208000000.0,15246400000.0,15246400000.0,专用设备,20151210,stock_individual_info_em,20260608
603801,志邦家居,434351397.0,434351397.0,2970963555.48,2970963555.48,家居用品,20170630,stock_individual_info_em,20260608
603811,诚意药业,327304320.0,327304320.0,3420330144.0,3420330144.0,化学制药,20170315,stock_individual_info_em,20260608
603815,交建股份,618924235.0,618924235.0,3620706774.75,3620706774.75,基础建设,20191021,stock_individual_info_em,20260608
603823,百合花,416367704.0,416367704.0,13565259796.32,13565259796.32,化学制品,20161220,stock_individual_info_em,20260608
603848,好太太,402406511.0,402406511.0,5698076195.76,5698076195.76,家居用品,20171201,stock_individual_info_em,20260608
603855,华荣股份,337511000.0,335532500.0,5997570470.0,5962412525.0,专用设备,20170524,stock_individual_info_em,20260608
603859,能科科技,244697701.0,244697701.0,12203074348.869999,12203074348.869999,IT服务Ⅱ,20161021,stock_individual_info_em,20260608
603861,白云电器,540527955.0,528586478.0,9956524931.1,9736562924.76,电网设备,20160322,stock_individual_info_em,20260608
603867,新化股份,217486743.0,215686743.0,8260146499.139999,8191782499.139999,化学制品,20190627,stock_individual_info_em,20260608
603970,中农立华,268800134.0,268800134.0,2980993486.06,2980993486.06,农化制品,20171116,stock_individual_info_em,20260608
603980,吉华集团,676833360.0,676833360.0,3790266815.9999995,3790266815.9999995,化学制品,20170615,stock_individual_info_em,20260608
603985,恒润股份,440858003.0,440858003.0,9892853587.32,9892853587.32,风电设备,20170505,stock_individual_info_em,20260608
603988,中电电机,235200000.0,235200000.0,4572288000.0,4572288000.0,电机Ⅱ,20141104,stock_individual_info_em,20260608
603989,艾华集团,398779860.0,398779860.0,12741016527.0,12741016527.0,元件,20150515,stock_individual_info_em,20260608
603990,麦迪科技,306282731.0,306282731.0,6591204371.12,6591204371.12,软件开发,20161208,stock_individual_info_em,20260608
603992,松霖科技,443041820.0,443041820.0,13907082729.800001,13907082729.800001,家居用品,20190826,stock_individual_info_em,20260608
603998,方盛制药,439081360.0,439081360.0,4241525937.6,4241525937.6,中药Ⅱ,20141205,stock_individual_info_em,20260608
603999,读者传媒,576000000.0,576000000.0,3191040000.0,3191040000.0,出版,20151210,stock_individual_info_em,20260608
605006,山东玻纤,628360086.0,628360086.0,11197376732.52,11197376732.52,玻璃玻纤,20200903,stock_individual_info_em,20260608
605016,百龙创园,420012320.0,420012320.0,10151697774.400002,10151697774.400002,化学制品,20210421,stock_individual_info_em,20260608
605018,长华集团,470065793.0,470065793.0,8385973747.12,8385973747.12,汽车零部件,20200929,stock_individual_info_em,20260608
605028,世茂能源,160000000.0,160000000.0,3387200000.0000005,3387200000.0000005,电力,20210712,stock_individual_info_em,20260608
605050,福然德,492829181.0,492829181.0,5135280066.0199995,5135280066.0199995,物流,20200924,stock_individual_info_em,20260608
605056,咸亨国际,409393200.0,403393200.0,7676122500.0,7563622500.0,通用设备,20210720,stock_individual_info_em,20260608
605058,澳弘电子,142923950.0,142923950.0,5182422427.0,5182422427.0,元件,20201021,stock_individual_info_em,20260608
605060,联德股份,240592000.0,238940400.0,11478644320.0,11399846484.0,通用设备,20210301,stock_individual_info_em,20260608
605066,天正电气,504750125.0,502433125.0,3285923313.75,3270839643.75,电网设备,20200807,stock_individual_info_em,20260608
605068,明新旭腾,162198495.0,162198495.0,3334801057.2,3334801057.2,汽车零部件,20201123,stock_individual_info_em,20260608
605179,XD一鸣食,401000000.0,401000000.0,5642070000.0,5642070000.0,饮料乳品,20201228,stock_individual_info_em,20260608
605188,国光连锁,502358500.0,502358500.0,6666297295.0,6666297295.0,一般零售,20200728,stock_individual_info_em,20260608
605196,华通线缆,510972181.0,504962781.0,18839544313.469997,18617977735.469997,电网设备,20210511,stock_individual_info_em,20260608
605208,永茂泰,329940000.0,329940000.0,4820423400.0,4820423400.0,工业金属,20210308,stock_individual_info_em,20260608
605218,伟时电子,242814721.0,212833460.0,3936026627.4100003,3450030386.6000004,光学光电子,20200928,stock_individual_info_em,20260608
605228,神通科技,479155319.0,477135319.0,5855277998.18,5830593598.18,汽车零部件,20210120,stock_individual_info_em,20260608
605258,协和电子,88000000.0,88000000.0,2853840000.0,2853840000.0,元件,20201203,stock_individual_info_em,20260608
605259,绿田机械,172480000.0,172480000.0,3199504000.0,3199504000.0,专用设备,20210615,stock_individual_info_em,20260608
605268,王力安防,446302500.0,440550000.0,4512118275.0,4453960500.0,家居用品,20210224,stock_individual_info_em,20260608
605277,新亚电子,323987849.0,318134783.0,6965738753.5,6839897834.5,消费电子,20210106,stock_individual_info_em,20260608
605286,同力天启,168000000.0,168000000.0,5162640000.0,5162640000.0,专用设备,20210322,stock_individual_info_em,20260608
605288,凯迪股份,70673012.0,70198912.0,7333738455.24,7284541098.24,自动化设备,20200601,stock_individual_info_em,20260608
605289,罗曼股份,152610500.0,151672500.0,15741773075.0,15645018375.0,专业工程,20210426,stock_individual_info_em,20260608
605298,必得科技,187850000.0,186251000.0,9788863500.0,9705539610.0,轨交设备Ⅱ,20210301,stock_individual_info_em,20260608
605299,舒华体育,407659308.0,407659308.0,6485859590.28,6485859590.28,文娱用品,20201215,stock_individual_info_em,20260608
605300,佳禾食品,454398597.0,454398597.0,4203187022.25,4203187022.25,饮料乳品,20210430,stock_individual_info_em,20260608
605305,中际联合,212520000.0,212520000.0,8067259200.0,8067259200.0,工程机械,20210506,stock_individual_info_em,20260608
605319,无锡振华,350097653.0,348151653.0,9837744049.300001,9783061449.300001,汽车零部件,20210607,stock_individual_info_em,20260608
605337,李子园,390102598.0,390102598.0,3612350057.48,3612350057.48,饮料乳品,20210208,stock_individual_info_em,20260608
605338,巴比食品,239566662.0,239566662.0,4633219243.08,4633219243.08,食品加工,20201012,stock_individual_info_em,20260608
688028,沃尔德,150949000.0,150949000.0,16661750620.0,16661750620.0,通用设备,20190722,stock_individual_info_em,20260608
688031,星环科技-U,121135916.0,121135916.0,16170433426.84,16170433426.84,软件开发,20221018,stock_individual_info_em,20260608
688035,德邦科技,142240000.0,142240000.0,10639552000.0,10639552000.0,电子化学品Ⅱ,20220919,stock_individual_info_em,20260608
688039,当虹科技,110601424.0,110601424.0,4737058989.92,4737058989.92,IT服务Ⅱ,20191211,stock_individual_info_em,20260608
688046,药康生物,410000000.0,410000000.0,7158600000.0,7158600000.0,医疗服务,20220425,stock_individual_info_em,20260608
688049,炬芯科技,175167650.0,175167650.0,6996195941.0,6996195941.0,半导体,20211129,stock_individual_info_em,20260608
688059,华锐精密,99986768.0,93578566.0,17249717215.36,16144174206.320002,通用设备,20210208,stock_individual_info_em,20260608
688070,纵横股份,88420500.0,88420500.0,3555388305.0,3555388305.0,航空装备Ⅱ,20210210,stock_individual_info_em,20260608
688071,华依科技,84789724.0,84789724.0,2787886125.1200004,2787886125.1200004,专用设备,20210729,stock_individual_info_em,20260608
688073,毕得医药,90882948.0,90882948.0,4192430391.2400002,4192430391.2400002,医疗服务,20221011,stock_individual_info_em,20260608
688077,大地熊,114478504.0,114478504.0,3078326972.56,3078326972.56,金属新材料,20200722,stock_individual_info_em,20260608
688079,美迪凯,411534378.0,404368458.0,11802805961.039999,11597287375.44,光学光电子,20210302,stock_individual_info_em,20260608
688080,映翰通,73656132.0,73656132.0,3078089756.2799997,3078089756.2799997,通信设备,20200212,stock_individual_info_em,20260608
688084,晶品特装,75659066.0,75659066.0,3671734472.98,3671734472.98,军工电子Ⅱ,20221208,stock_individual_info_em,20260608
688085,三友医疗,333462498.0,318741430.0,4641797972.16,4436880705.6,医疗器械,20200409,stock_individual_info_em,20260608
688089,嘉必优,168309120.0,168309120.0,2031491078.4,2031491078.4,化学制品,20191219,stock_individual_info_em,20260608
688090,瑞松科技,122370064.0,122370064.0,12874554433.439999,12874554433.439999,自动化设备,20200217,stock_individual_info_em,20260608
688093,世华科技,280382791.0,280382791.0,7805856901.44,7805856901.44,其他电子Ⅱ,20200930,stock_individual_info_em,20260608
688095,福昕软件,91359524.0,91359524.0,6356795679.92,6356795679.92,软件开发,20200908,stock_individual_info_em,20260608
688103,国力电子,95315566.0,95315566.0,5486363978.96,5486363978.96,其他电子Ⅱ,20210910,stock_individual_info_em,20260608
688181,八亿时空,134481546.0,134481546.0,5176194705.54,5176194705.54,光学光电子,20200106,stock_individual_info_em,20260608
688191,XR智洋创,328002738.0,328002738.0,11325934543.140001,11325934543.140001,电网设备,20210408,stock_individual_info_em,20260608
688195,腾景科技,181090000.0,181090000.0,39169767000.0,39169767000.0,光学光电子,20210326,stock_individual_info_em,20260608
688196,卓越新能,127190795.0,127190795.0,5036755482.0,5036755482.0,化学制品,20191121,stock_individual_info_em,20260608
688197,首药控股-U,148719343.0,64004882.0,4568658216.96,1966229975.04,化学制药,20220323,stock_individual_info_em,20260608
688199,久日新材,161227251.0,161227251.0,4248338063.8500004,4248338063.8500004,化学制品,20191105,stock_individual_info_em,20260608
688202,美迪西,134352184.0,134352184.0,6946007912.8,6946007912.8,医疗服务,20191105,stock_individual_info_em,20260608
688207,格灵深瞳,258973147.0,258973147.0,4516491683.68,4516491683.68,IT服务Ⅱ,20220317,stock_individual_info_em,20260608
688210,统联精密,162660508.0,162660508.0,7165195377.4,7165195377.4,消费电子,20211227,stock_individual_info_em,20260608
688212,澳华内镜,134665250.0,134665250.0,3862199370.0,3862199370.0,医疗器械,20211115,stock_individual_info_em,20260608
688219,会通股份,549600000.0,549600000.0,6051096000.0,6051096000.0,塑料,20201118,stock_individual_info_em,20260608
688221,前沿生物-U,374578653.0,374578653.0,6783619405.83,6783619405.83,化学制药,20201028,stock_individual_info_em,20260608
688222,成都先导,400680000.0,400680000.0,10293469200.0,10293469200.0,医疗服务,20200416,stock_individual_info_em,20260608
688225,亚信安全,400010000.0,400010000.0,5504137600.0,5504137600.0,软件开发,20220209,stock_individual_info_em,20260608
688226,威腾电气,196085742.0,188775520.0,8596398929.28,8275918796.8,电网设备,20210707,stock_individual_info_em,20260608
688227,品高股份,113055275.0,113055275.0,9272793655.5,9272793655.5,IT服务Ⅱ,20211230,stock_individual_info_em,20260608
688228,开普云,67550760.0,67550760.0,6074164339.2,6074164339.2,IT服务Ⅱ,20200327,stock_individual_info_em,20260608
688230,芯导科技,117600000.0,117600000.0,7039536000.0,7039536000.0,半导体,20211201,stock_individual_info_em,20260608
688233,神工股份,170305736.0,170305736.0,14050223220.0,14050223220.0,半导体,20200221,stock_individual_info_em,20260608
688298,东方生物,201600000.0,201600000.0,3981600000.0,3981600000.0,医疗器械,20200205,stock_individual_info_em,20260608
688299,长阳科技,287392894.0,287392894.0,4422976638.66,4422976638.66,光学光电子,20191106,stock_individual_info_em,20260608
688302,海创药业-U,99015598.0,99015598.0,3481388425.68,3481388425.68,化学制药,20220412,stock_individual_info_em,20260608
688305,科德数控,132906678.0,132213778.0,8782473282.24,8736686450.24,通用设备,20210709,stock_individual_info_em,20260608
688308,欧科亿,158781708.0,158781708.0,24050665310.76,24050665310.76,通用设备,20201210,stock_individual_info_em,20260608
688311,盟升电子,173791821.0,173791821.0,4737565040.46,4737565040.46,军工电子Ⅱ,20200731,stock_individual_info_em,20260608
688312,燕麦科技,146714976.0,146714976.0,11589015954.24,11589015954.24,专用设备,20200608,stock_individual_info_em,20260608
688317,之江生物,192157999.0,192157999.0,3439628182.1,3439628182.1,医疗器械,20210118,stock_individual_info_em,20260608
688319,欧林生物,405708900.0,405409300.0,14220096944.999998,14209595964.999998,生物制品,20210608,stock_individual_info_em,20260608
688320,禾川科技,151013668.0,151013668.0,5826107311.44,5826107311.44,自动化设备,20220428,stock_individual_info_em,20260608
688325,赛微微电,86139015.0,83185427.0,12248106542.85,11828135865.13,半导体,20220422,stock_individual_info_em,20260608
688339,亿华通-U,240532081.0,195787119.0,4885206565.11,3976436386.89,电池,20200810,stock_individual_info_em,20260608
688353,华盛锂电,159500000.0,159500000.0,12850914999.999998,12850914999.999998,电池,20220713,stock_individual_info_em,20260608
688356,键凯科技,60650700.0,60650700.0,4147901373.0,4147901373.0,化学制药,20200826,stock_individual_info_em,20260608
688359,三孚新科,98746147.0,98746147.0,13330729845.0,13330729845.0,电子化学品Ⅱ,20210521,stock_individual_info_em,20260608
688360,德马科技,263745667.0,252286035.0,5994939010.91,5734461575.55,通用设备,20200602,stock_individual_info_em,20260608
688365,光云科技,425824684.0,425824684.0,8427070496.36,8427070496.36,IT服务Ⅱ,20200429,stock_individual_info_em,20260608
688368,晶丰明源,145714693.0,88500481.0,29652940025.5,18009847883.5,半导体,20191014,stock_individual_info_em,20260608
688373,盟科药业-U,656228380.0,605637895.0,2953027710.0,2725370527.5,化学制药,20220805,stock_individual_info_em,20260608
688488,艾迪药业,420782808.0,420782808.0,5461760847.84,5461760847.84,生物制品,20200720,stock_individual_info_em,20260608
688489,三未信安,169578545.0,168277447.0,4076668221.7999997,4045389825.8799996,计算机设备,20221202,stock_individual_info_em,20260608
688505,复旦张江,1036572100.0,710572100.0,7017593117.0,4810573117.0,化学制药,20200619,stock_individual_info_em,20260608
688507,索辰科技,89108784.0,49235730.0,19662744277.44,10864356181.8,软件开发,20230418,stock_individual_info_em,20260608
688508,芯朋微,132420346.0,132420346.0,10463855740.92,10463855740.92,半导体,20200722,stock_individual_info_em,20260608
688510,航亚科技,259522608.0,259522608.0,6903301372.8,6903301372.8,航空装备Ⅱ,20201216,stock_individual_info_em,20260608
688512,慧智微-U,466843548.0,324570296.0,5779523124.240001,4018180264.48,半导体,20230516,stock_individual_info_em,20260608
688513,苑东生物,176532256.0,176532256.0,8129310388.799999,8129310388.799999,化学制药,20200902,stock_individual_info_em,20260608
688518,联赢激光,341325095.0,341325095.0,8853972964.300001,8853972964.300001,自动化设备,20200622,stock_individual_info_em,20260608
688529,豪森智能,168175953.0,168175953.0,2996895482.46,2996895482.46,专用设备,20201109,stock_individual_info_em,20260608
688531,日联科技,165593939.0,114778827.0,30133129079.829998,20886303149.19,专用设备,20230331,stock_individual_info_em,20260608
688533,XD上声电,164987041.0,164987041.0,3923391834.98,3923391834.98,汽车零部件,20210419,stock_individual_info_em,20260608
688535,华海诚科,141968327.0,119297879.0,15495842892.050001,13021363492.85,半导体,20230404,stock_individual_info_em,20260608
688539,高华科技,185920000.0,185920000.0,5611065600.0,5611065600.0,元件,20230418,stock_individual_info_em,20260608
688550,瑞联新材,173844438.0,173844438.0,7694354825.88,7694354825.88,电子化学品Ⅱ,20200902,stock_individual_info_em,20260608
688556,高测股份,830773934.0,830773934.0,8748049525.019999,8748049525.019999,光伏设备,20200807,stock_individual_info_em,20260608
688562,航天软件,400000000.0,400000000.0,6704000000.000001,6704000000.000001,IT服务Ⅱ,20230524,stock_individual_info_em,20260608
688566,吉贝尔,201101625.0,201101625.0,4778174610.0,4778174610.0,化学制药,20200518,stock_individual_info_em,20260608
688577,浙海德曼,111279729.0,111279729.0,7424583518.88,7424583518.88,通用设备,20200916,stock_individual_info_em,20260608
688579,地纬智能,400010000.0,400010000.0,3460086500.0,3460086500.0,软件开发,20200717,stock_individual_info_em,20260608
688656,浩欧博,63479740.0,63479740.0,6216570938.200001,6216570938.200001,医疗器械,20210113,stock_individual_info_em,20260608
688662,富信科技,88240000.0,88240000.0,7394512000.0,7394512000.0,其他电子Ⅱ,20210401,stock_individual_info_em,20260608
688663,新风光,141474600.0,141474600.0,11667410262.0,11667410262.0,电网设备,20210413,stock_individual_info_em,20260608
688665,四方光电,101192341.0,101192341.0,4957412785.59,4957412785.59,通用设备,20210209,stock_individual_info_em,20260608
688668,鼎通科技,139270606.0,139270606.0,54832230288.259995,54832230288.259995,通信设备,20201221,stock_individual_info_em,20260608
688677,海泰新光,119877000.0,119877000.0,14261766690.0,14261766690.0,医疗器械,20210226,stock_individual_info_em,20260608
688678,福立旺,403106501.0,403106501.0,8642603381.44,8642603381.44,消费电子,20201223,stock_individual_info_em,20260608
688680,海优新材,97570958.0,97570958.0,4181891259.88,4181891259.88,光伏设备,20210122,stock_individual_info_em,20260608
688685,迈信林,146851667.0,146851667.0,6828602515.5,6828602515.5,航空装备Ⅱ,20210513,stock_individual_info_em,20260608
688687,凯因科技,170944422.0,170944422.0,2794941299.7000003,2794941299.7000003,生物制品,20210208,stock_individual_info_em,20260608
688691,灿芯股份,120000000.0,72965010.0,10988400000.0,6681405965.7,半导体,20240411,stock_individual_info_em,20260608
688693,锴威特,73684211.0,38904414.0,7268947415.150001,3837920441.1000004,半导体,20230818,stock_individual_info_em,20260608
688697,纽威数控,457333380.0,457333380.0,9219840940.8,9219840940.8,通用设备,20210917,stock_individual_info_em,20260608
688707,振华新材,508740205.0,508740205.0,7498830621.7,7498830621.7,电池,20210914,stock_individual_info_em,20260608
688710,益诺思,140979615.0,90693964.0,7332349776.15,4716993067.639999,医疗服务,20240903,stock_individual_info_em,20260608
920273,一致魔芋,103170886.0,68670686.0,2295552213.5,1527922763.5,农产品加工,20230221,stock_individual_info_em,20260608
920368,连城数控,234780440.0,223369034.0,8304184162.799999,7900562732.579999,光伏设备,20200727,stock_individual_info_em,20260608
920394,民士达,146250000.0,145172812.0,8653612500.0,8589875286.04,造纸,20230425,stock_individual_info_em,20260608
920402,硅烷科技,422060067.0,272873277.0,4680646143.03,3026164641.93,化学制品,20220928,stock_individual_info_em,20260608
920418,苏轴股份,162489600.0,156918552.0,3969620928.0,3833520225.36,汽车零部件,20200727,stock_individual_info_em,20260608
920489,佳先股份,136459200.0,86825529.0,2093284128.0,1331903614.86,化学原料,20200727,stock_individual_info_em,20260608
920491,奥迪威,141143180.0,115822946.0,4081860765.6000004,3349599598.32,元件,20220614,stock_individual_info_em,20260608
920509,同惠电子,160305696.0,83985512.0,5530546512.0,2897500164.0,通用设备,20210111,stock_individual_info_em,20260608
920510,丰光精密,184213929.0,93899078.0,4704823746.66,2398182452.12,通用设备,20201228,stock_individual_info_em,20260608
